split,source,tree_id,views,images,total_objects,mean_objects_per_view,std_objects_per_view,distinct_combos,empty_views,cv_objects_per_view,B1,B2,B3,B4
train,DAMIMAS,DAMIMAS_A21B_0624,4,4,23,5.75,0.4999999999999999,4,0,0.08695652172400754,3.0,4.0,13.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0625,4,4,27,6.75,1.2583057392117918,2,0,0.18641566504079646,0.0,7.0,16.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0626,4,4,25,6.25,1.2583057392117918,2,0,0.20132891824167407,1.0,10.0,7.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0627,4,4,17,4.25,0.9574271077563381,2,0,0.22527696647789675,3.0,7.0,7.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0628,4,4,22,5.5,0.5773502691896257,2,0,0.10497277619720963,0.0,3.0,12.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0629,4,4,18,4.5,0.5773502691896257,3,0,0.1283000597914057,2.0,2.0,13.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0630,4,4,23,5.75,0.5,2,0,0.08695652172400756,2.0,9.0,6.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0632,4,4,34,8.5,1.2909944487358056,1,0,0.1518816998334028,5.0,6.0,16.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0633,4,4,4,1.0,0.816496580927726,2,1,0.8164965801112294,0.0,0.0,4.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0634,4,4,29,7.25,0.4999999999999999,1,0,0.06896551723186681,7.0,9.0,7.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0639,4,4,24,6.0,0.816496580927726,4,0,0.13608276346527387,3.0,3.0,15.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0642,4,4,14,3.5,0.5773502691896257,4,0,0.16495721972133387,2.0,2.0,4.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0643,4,4,0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0645,4,4,13,3.25,0.5,1,0,0.15384615379881655,0.0,0.0,9.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0646,4,4,19,4.75,0.4999999999999999,1,0,0.10526315787257615,0.0,7.0,7.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0647,4,4,19,4.75,0.957427107756338,2,0,0.2015636015904788,1.0,6.0,11.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0649,4,4,20,5.0,0.816496580927726,2,0,0.16329931615288534,0.0,1.0,15.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0652,4,4,19,4.75,0.5,4,0,0.10526315787257617,3.0,5.0,8.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0653,4,4,20,5.0,0.816496580927726,3,0,0.16329931615288534,2.0,3.0,10.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0654,4,4,27,6.75,0.9574271077563381,2,0,0.1418410529799255,2.0,9.0,7.0,9.0
train,DAMIMAS,DAMIMAS_A21B_0655,4,4,20,5.0,0.816496580927726,3,0,0.16329931615288534,3.0,3.0,12.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0656,4,4,25,6.25,0.4999999999999999,3,0,0.07999999998719998,3.0,1.0,15.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0657,4,4,27,6.75,0.4999999999999999,3,0,0.07407407406310013,2.0,4.0,13.0,8.0
train,DAMIMAS,DAMIMAS_A21B_0658,4,4,10,2.5,1.2909944487358056,4,0,0.5163977792877631,2.0,3.0,4.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0659,4,4,22,5.5,1.2909944487358058,3,0,0.23472626336383265,1.0,3.0,15.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0660,4,4,17,4.25,1.2583057392117916,3,0,0.29607193856840464,0.0,3.0,10.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0661,4,4,22,5.5,0.5773502691896258,4,0,0.10497277619720964,2.0,2.0,14.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0663,4,4,24,6.0,0.8164965809277259,2,0,0.13608276346527387,0.0,3.0,16.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0665,4,4,24,6.0,0.0,2,0,0.0,5.0,6.0,11.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0666,4,4,12,3.0,0.816496580927726,3,0,0.2721655268851868,0.0,1.0,4.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0667,4,4,17,4.25,0.9574271077563382,4,0,0.22527696647789677,2.0,2.0,12.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0668,4,4,27,6.75,0.9574271077563381,2,0,0.1418410529799255,2.0,4.0,12.0,9.0
train,DAMIMAS,DAMIMAS_A21B_0669,4,4,28,7.0,0.8164965809277259,3,0,0.11664236868729765,3.0,3.0,18.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0670,4,4,18,4.5,1.0,4,0,0.2222222221728395,1.0,4.0,3.0,10.0
train,DAMIMAS,DAMIMAS_A21B_0671,4,4,23,5.75,0.4999999999999999,3,0,0.08695652172400754,1.0,3.0,14.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0672,4,4,24,6.0,0.816496580927726,3,0,0.13608276346527387,2.0,3.0,14.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0673,4,4,23,5.75,0.5,2,0,0.08695652172400756,2.0,3.0,12.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0674,4,4,15,3.75,1.707825127659933,4,0,0.45542003392120345,3.0,2.0,3.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0675,4,4,25,6.25,0.9574271077563381,4,0,0.15318833721650396,2.0,2.0,12.0,9.0
train,DAMIMAS,DAMIMAS_A21B_0676,4,4,24,6.0,1.8257418583505538,3,0,0.30429030967437726,2.0,4.0,11.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0677,4,4,25,6.25,1.2583057392117916,3,0,0.201328918241674,3.0,3.0,11.0,8.0
train,DAMIMAS,DAMIMAS_A21B_0679,4,4,26,6.5,0.5773502691896257,1,0,0.0888231183232004,0.0,8.0,11.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0680,4,4,28,7.0,0.8164965809277259,2,0,0.11664236868729765,0.0,4.0,19.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0682,4,4,22,5.5,0.5773502691896257,1,0,0.10497277619720963,5.0,5.0,5.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0683,4,4,29,7.25,0.9574271077563381,2,0,0.1320589113964523,4.0,3.0,15.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0687,4,4,20,5.0,0.0,1,0,0.0,0.0,5.0,11.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0689,4,4,24,6.0,0.8164965809277259,1,0,0.13608276346527387,0.0,6.0,11.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0690,4,4,15,3.75,0.9574271077563382,3,0,0.2553138953336065,2.0,1.0,6.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0691,4,4,18,4.5,1.2909944487358056,3,0,0.2868876552108707,0.0,3.0,12.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0692,4,4,18,4.5,0.9999999999999999,3,0,0.2222222221728395,2.0,3.0,9.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0693,4,4,25,6.25,0.9574271077563381,4,0,0.15318833721650396,2.0,3.0,13.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0695,4,4,23,5.75,0.5,3,0,0.08695652172400756,2.0,4.0,12.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0696,4,4,21,5.25,0.9574271077563381,3,0,0.18236706810932782,0.0,2.0,15.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0699,4,4,19,4.75,0.4999999999999999,2,0,0.10526315787257615,0.0,3.0,9.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0700,4,4,20,5.0,0.0,2,0,0.0,4.0,5.0,7.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0702,4,4,14,3.5,0.5773502691896257,3,0,0.16495721972133387,1.0,0.0,9.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0703,4,4,23,5.75,0.5,4,0,0.08695652172400756,4.0,3.0,14.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0704,4,4,26,6.5,0.5773502691896257,2,0,0.0888231183232004,0.0,5.0,14.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0705,4,4,25,6.25,0.9574271077563381,4,0,0.15318833721650396,2.0,4.0,16.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0706,4,4,21,5.25,0.9574271077563381,3,0,0.18236706810932782,5.0,1.0,5.0,10.0
train,DAMIMAS,DAMIMAS_A21B_0707,4,4,24,6.0,0.0,3,0,0.0,0.0,3.0,19.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0708,4,4,28,7.0,0.8164965809277259,3,0,0.11664236868729765,2.0,3.0,15.0,8.0
train,DAMIMAS,DAMIMAS_A21B_0709,4,4,27,6.75,0.4999999999999999,3,0,0.07407407406310013,4.0,5.0,14.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0710,4,4,20,5.0,0.816496580927726,3,0,0.16329931615288534,5.0,3.0,9.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0713,4,4,16,4.0,0.8164965809277259,4,0,0.20412414518090044,2.0,3.0,7.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0716,4,4,28,7.0,0.816496580927726,3,0,0.11664236868729766,1.0,4.0,19.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0717,4,4,24,6.0,0.8164965809277259,3,0,0.13608276346527387,2.0,4.0,13.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0721,4,4,26,6.5,1.2909944487358056,3,0,0.19861453054418324,2.0,5.0,16.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0722,4,4,16,4.0,1.4142135623730951,3,0,0.35355339050488543,2.0,4.0,6.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0723,4,4,36,9.0,0.816496580927726,2,0,0.09072184231522269,5.0,6.0,14.0,11.0
train,DAMIMAS,DAMIMAS_A21B_0725,4,4,12,3.0,0.816496580927726,3,0,0.2721655268851868,0.0,3.0,8.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0726,4,4,18,4.5,0.5773502691896257,3,0,0.1283000597914057,4.0,3.0,10.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0727,4,4,32,8.0,0.816496580927726,3,0,0.10206207260320799,4.0,3.0,20.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0729,4,4,28,7.0,0.816496580927726,3,0,0.11664236868729766,6.0,3.0,17.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0730,4,4,14,3.5,0.5773502691896257,4,0,0.16495721972133387,4.0,2.0,7.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0731,4,4,12,3.0,0.816496580927726,1,0,0.2721655268851868,0.0,0.0,12.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0732,4,4,15,3.75,0.49999999999999994,2,0,0.13333333329777777,0.0,0.0,10.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0733,4,4,20,5.0,0.0,2,0,0.0,0.0,0.0,13.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0734,4,4,14,3.5,0.5773502691896257,3,0,0.16495721972133387,1.0,3.0,8.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0738,4,4,14,3.5,0.5773502691896257,2,0,0.16495721972133387,0.0,0.0,11.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0739,4,4,21,5.25,0.9574271077563382,1,0,0.18236706810932785,0.0,0.0,14.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0740,4,4,21,5.25,0.5,2,0,0.09523809521995465,1.0,3.0,11.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0741,4,4,26,6.5,0.5773502691896258,3,0,0.08882311832320042,3.0,3.0,14.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0742,4,4,9,2.25,0.5,3,0,0.22222222212345677,2.0,3.0,4.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0744,4,4,13,3.25,0.957427107756338,3,0,0.29459295614207537,1.0,2.0,10.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0745,4,4,28,7.0,0.816496580927726,4,0,0.11664236868729766,3.0,3.0,13.0,9.0
train,DAMIMAS,DAMIMAS_A21B_0746,4,4,16,4.0,1.632993161855452,3,0,0.40824829036180094,3.0,1.0,11.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0747,4,4,32,8.0,0.816496580927726,1,0,0.10206207260320799,0.0,5.0,17.0,10.0
train,DAMIMAS,DAMIMAS_A21B_0748,4,4,23,5.75,0.957427107756338,3,0,0.16650906218953546,3.0,1.0,15.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0750,4,4,11,2.75,0.5,2,0,0.1818181817520661,0.0,0.0,9.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0751,4,4,21,5.25,0.4999999999999999,2,0,0.09523809521995463,4.0,5.0,11.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0752,4,4,13,3.25,0.49999999999999994,2,0,0.15384615379881655,2.0,2.0,9.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0754,4,4,3,0.75,0.5,3,1,0.6666666657777778,1.0,0.0,2.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0758,4,4,9,2.25,0.9574271077563381,4,0,0.4255231588136955,2.0,3.0,2.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0759,4,4,21,5.25,0.5,1,0,0.09523809521995465,0.0,0.0,14.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0760,4,4,17,4.25,0.9574271077563381,2,0,0.22527696647789675,0.0,0.0,12.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0761,4,4,23,5.75,0.9574271077563381,2,0,0.16650906218953548,2.0,3.0,10.0,8.0
train,DAMIMAS,DAMIMAS_A21B_0762,4,4,6,1.5,1.0,3,1,0.6666666662222221,0.0,1.0,5.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0764,4,4,11,2.75,1.2583057392117916,4,0,0.4575657231833548,0.0,2.0,5.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0765,4,4,18,4.5,0.5773502691896257,3,0,0.1283000597914057,3.0,2.0,8.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0766,4,4,12,3.0,0.816496580927726,3,0,0.2721655268851868,2.0,1.0,4.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0767,4,4,16,4.0,0.816496580927726,3,0,0.20412414518090047,3.0,4.0,7.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0769,4,4,26,6.5,0.5773502691896257,3,0,0.0888231183232004,0.0,2.0,19.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0770,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,0.0,2.0,12.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0771,4,4,15,3.75,0.49999999999999994,2,0,0.13333333329777777,0.0,4.0,9.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0773,4,4,16,4.0,1.632993161855452,4,0,0.40824829036180094,1.0,4.0,9.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0774,4,4,8,2.0,0.816496580927726,3,0,0.40824829025973886,1.0,1.0,6.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0775,4,4,17,4.25,0.9574271077563381,2,0,0.22527696647789675,0.0,3.0,13.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0777,4,4,18,4.5,0.5773502691896258,3,0,0.12830005979140574,4.0,1.0,6.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0778,4,4,10,2.5,1.0,2,0,0.39999999984,0.0,0.0,6.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0780,4,4,7,1.75,0.5,2,0,0.2857142855510204,0.0,0.0,1.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0782,4,4,5,1.25,0.9574271077563382,3,1,0.7659416855923171,0.0,0.0,4.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0784,4,4,13,3.25,0.9574271077563381,2,0,0.2945929561420754,0.0,5.0,7.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0785,4,4,14,3.5,0.5773502691896257,1,0,0.16495721972133387,0.0,9.0,5.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0786,4,4,6,1.5,0.5773502691896257,3,0,0.38490017920315034,2.0,1.0,3.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0787,4,4,12,3.0,0.0,1,0,0.0,0.0,4.0,8.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0789,4,4,26,6.5,0.5773502691896257,3,0,0.0888231183232004,4.0,10.0,7.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0792,4,4,22,5.5,1.0,2,0,0.18181818178512396,0.0,7.0,13.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0793,4,4,0,0.0,0.0,1,4,0.0,0.0,0.0,0.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0794,4,4,17,4.25,1.2583057392117918,3,0,0.2960719385684047,1.0,3.0,12.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0795,4,4,8,2.0,0.816496580927726,3,0,0.40824829025973886,1.0,3.0,4.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0796,4,4,13,3.25,0.5,2,0,0.15384615379881655,0.0,0.0,11.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0798,4,4,10,2.5,0.5773502691896257,3,0,0.23094010758347425,4.0,2.0,3.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0799,4,4,15,3.75,0.5,1,0,0.13333333329777777,0.0,0.0,10.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0801,4,4,20,5.0,0.0,2,0,0.0,3.0,7.0,4.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0802,4,4,9,2.25,0.957427107756338,3,0,0.42552315881369546,1.0,1.0,1.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0803,4,4,25,6.25,0.9574271077563381,4,0,0.15318833721650396,2.0,2.0,14.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0804,4,4,17,4.25,0.9574271077563382,3,0,0.22527696647789677,3.0,4.0,9.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0805,4,4,25,6.25,0.9574271077563381,2,0,0.15318833721650396,3.0,8.0,8.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0807,4,4,17,4.25,0.9574271077563381,3,0,0.22527696647789675,0.0,1.0,2.0,14.0
train,DAMIMAS,DAMIMAS_A21B_0809,4,4,24,6.0,0.8164965809277259,4,0,0.13608276346527387,4.0,4.0,12.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0810,8,8,46,5.75,0.4629100498862758,4,0,0.08050609561839474,2.0,3.0,27.0,14.0
train,DAMIMAS,DAMIMAS_A21B_0811,8,8,48,6.0,0.7559289460184544,5,0,0.12598815764874438,3.0,11.0,32.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0812,8,8,39,4.875,0.6408699444616557,3,0,0.1314605014010657,3.0,15.0,20.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0813,8,8,24,3.0,0.9258200997725514,4,0,0.3086066998213149,3.0,1.0,10.0,10.0
train,DAMIMAS,DAMIMAS_A21B_0817,8,8,28,3.5,0.7559289460184545,3,0,0.21597969880070708,12.0,9.0,7.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0818,8,8,40,5.0,0.5345224838248488,2,0,0.10690449674358886,1.0,13.0,26.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0820,8,8,46,5.75,0.7071067811865476,4,0,0.12297509235888217,1.0,13.0,29.0,3.0
train,DAMIMAS,DAMIMAS_A21B_0821,8,8,21,2.625,0.9161253813129043,4,0,0.3490001451291063,9.0,2.0,8.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0823,8,8,57,7.125,0.9910312089651149,4,0,0.13909209948435408,7.0,4.0,32.0,14.0
train,DAMIMAS,DAMIMAS_A21B_0824,8,8,41,5.125,0.6408699444616557,3,0,0.1250477940168991,4.0,20.0,16.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0825,8,8,28,3.5,0.9258200997725513,5,0,0.2645200284308661,6.0,2.0,13.0,7.0
train,DAMIMAS,DAMIMAS_A21B_0826,8,8,21,2.625,0.5175491695067657,2,0,0.1971615883084206,0.0,11.0,10.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0827,8,8,44,5.5,0.7559289460184544,3,0,0.1374416265238205,4.0,2.0,24.0,14.0
train,DAMIMAS,DAMIMAS_A21B_0829,8,8,33,4.125,1.5526475085202969,7,0,0.3763993959136721,6.0,3.0,18.0,6.0
train,DAMIMAS,DAMIMAS_A21B_0834,8,8,46,5.75,0.8864052604279182,4,0,0.1541574365693497,5.0,15.0,13.0,13.0
train,DAMIMAS,DAMIMAS_A21B_0841,8,8,22,2.75,0.7071067811865476,5,0,0.2571297385197883,7.0,1.0,10.0,4.0
train,DAMIMAS,DAMIMAS_A21B_0842,8,8,46,5.75,0.4629100498862757,3,0,0.08050609561839471,8.0,10.0,16.0,12.0
train,DAMIMAS,DAMIMAS_A21B_0843,8,8,34,4.25,1.5811388300841895,4,0,0.37203266581462513,0.0,5.0,24.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0844,8,8,45,5.625,0.7440238091428449,4,0,0.1322708993796576,5.0,17.0,21.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0845,8,8,13,1.625,0.5175491695067657,4,0,0.31849179642355313,3.0,1.0,8.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0848,8,8,25,3.125,0.8345229603962802,3,0,0.2670473472413545,0.0,9.0,15.0,1.0
train,DAMIMAS,DAMIMAS_A21B_0849,8,8,19,2.375,0.7440238091428449,6,0,0.31327318266508286,5.0,2.0,10.0,2.0
train,DAMIMAS,DAMIMAS_A21B_0850,8,8,43,5.375,0.5175491695067657,3,0,0.09628821756473999,6.0,6.0,18.0,13.0
train,DAMIMAS,DAMIMAS_A21B_0852,8,8,14,1.75,0.7071067811865476,5,0,0.4040610175899923,2.0,8.0,4.0,0.0
train,DAMIMAS,DAMIMAS_A21B_0853,8,8,28,3.5,0.9258200997725515,5,0,0.26452002843086614,6.0,3.0,14.0,5.0
train,DAMIMAS,DAMIMAS_A21B_0854,8,8,42,5.25,1.3887301496588274,5,0,0.26452002845605854,12.0,6.0,12.0,12.0
train,LONSUM,LONSUM_A21A_0001,4,4,6,1.5,0.5773502691896257,3,0,0.38490017920315034,0.0,0.0,3.0,3.0
train,LONSUM,LONSUM_A21A_0004,4,4,15,3.75,0.9574271077563381,2,0,0.25531389533360643,0.0,6.0,9.0,0.0
train,LONSUM,LONSUM_A21A_0005,4,4,8,2.0,1.4142135623730951,2,0,0.7071067808329942,0.0,0.0,7.0,1.0
train,LONSUM,LONSUM_A21A_0006,4,4,11,2.75,1.2583057392117916,4,0,0.4575657231833548,2.0,3.0,3.0,3.0
train,LONSUM,LONSUM_A21A_0007,4,4,15,3.75,0.5,1,0,0.13333333329777777,0.0,0.0,15.0,0.0
train,LONSUM,LONSUM_A21A_0008,4,4,3,0.75,0.5,2,1,0.6666666657777778,0.0,0.0,3.0,0.0
train,LONSUM,LONSUM_A21A_0009,4,4,7,1.75,0.5,4,0,0.2857142855510204,1.0,0.0,2.0,4.0
train,LONSUM,LONSUM_A21A_0010,4,4,13,3.25,0.5,4,0,0.15384615379881655,1.0,4.0,5.0,3.0
train,LONSUM,LONSUM_A21A_0011,4,4,19,4.75,0.9574271077563382,3,0,0.20156360159047887,0.0,1.0,17.0,1.0
train,LONSUM,LONSUM_A21A_0013,4,4,5,1.25,0.9574271077563382,2,1,0.7659416855923171,0.0,0.0,5.0,0.0
train,LONSUM,LONSUM_A21A_0014,4,4,8,2.0,0.816496580927726,2,0,0.40824829025973886,0.0,0.0,7.0,1.0
train,LONSUM,LONSUM_A21A_0015,4,4,17,4.25,0.9574271077563381,1,0,0.22527696647789675,0.0,0.0,12.0,5.0
train,LONSUM,LONSUM_A21A_0016,4,4,4,1.0,0.816496580927726,2,1,0.8164965801112294,0.0,0.0,4.0,0.0
train,LONSUM,LONSUM_A21A_0018,4,4,11,2.75,0.9574271077563381,2,0,0.34815531178479375,0.0,4.0,6.0,1.0
train,LONSUM,LONSUM_A21A_0020,4,4,7,1.75,0.5,2,0,0.2857142855510204,0.0,1.0,6.0,0.0
train,LONSUM,LONSUM_A21A_0021,4,4,9,2.25,0.9574271077563381,3,0,0.4255231588136955,0.0,0.0,5.0,4.0
train,LONSUM,LONSUM_A21A_0022,4,4,8,2.0,1.8257418583505538,3,1,0.9128709287188413,0.0,5.0,3.0,0.0
train,LONSUM,LONSUM_A21A_0023,4,4,16,4.0,0.8164965809277259,1,0,0.20412414518090044,0.0,0.0,16.0,0.0
train,LONSUM,LONSUM_A21A_0024,4,4,3,0.75,0.5,2,1,0.6666666657777778,0.0,0.0,3.0,0.0
train,LONSUM,LONSUM_A21A_0026,4,4,9,2.25,1.707825127659933,3,1,0.7590333897337331,0.0,3.0,4.0,2.0
train,LONSUM,LONSUM_A21A_0028,4,4,17,4.25,0.4999999999999999,3,0,0.11764705879584772,0.0,2.0,12.0,3.0
train,LONSUM,LONSUM_A21A_0029,4,4,5,1.25,0.5,4,0,0.39999999968,0.0,2.0,2.0,1.0
train,LONSUM,LONSUM_A21A_0030,4,4,1,0.25,0.5,2,3,1.9999999919999998,0.0,1.0,0.0,0.0
train,LONSUM,LONSUM_A21A_0031,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,0.0,1.0,15.0,0.0
train,LONSUM,LONSUM_A21A_0032,4,4,2,0.5,0.5773502691896257,2,2,1.1547005360698503,0.0,0.0,2.0,0.0
train,LONSUM,LONSUM_A21A_0033,4,4,8,2.0,0.0,3,0,0.0,0.0,0.0,4.0,4.0
train,LONSUM,LONSUM_A21A_0034,4,4,17,4.25,0.9574271077563382,3,0,0.22527696647789677,1.0,5.0,7.0,4.0
train,LONSUM,LONSUM_A21A_0035,4,4,15,3.75,0.49999999999999994,2,0,0.13333333329777777,0.0,0.0,13.0,2.0
train,LONSUM,LONSUM_A21A_0036,4,4,15,3.75,0.9574271077563382,2,0,0.2553138953336065,0.0,3.0,12.0,0.0
train,LONSUM,LONSUM_A21A_0037,4,4,4,1.0,0.0,2,0,0.0,0.0,0.0,1.0,3.0
train,LONSUM,LONSUM_A21A_0038,4,4,15,3.75,0.5,3,0,0.13333333329777777,0.0,3.0,5.0,7.0
train,LONSUM,LONSUM_A21A_0039,4,4,12,3.0,0.816496580927726,2,0,0.2721655268851868,0.0,1.0,11.0,0.0
train,LONSUM,LONSUM_A21A_0040,4,4,10,2.5,0.5773502691896257,1,0,0.23094010758347425,0.0,0.0,10.0,0.0
train,LONSUM,LONSUM_A21A_0041,4,4,4,1.0,0.816496580927726,2,1,0.8164965801112294,0.0,0.0,4.0,0.0
train,LONSUM,LONSUM_A21A_0044,4,4,16,4.0,0.8164965809277259,2,0,0.20412414518090044,0.0,2.0,14.0,0.0
train,LONSUM,LONSUM_A21A_0046,4,4,2,0.5,0.5773502691896257,2,2,1.1547005360698503,0.0,0.0,2.0,0.0
train,LONSUM,LONSUM_A21A_0047,4,4,16,4.0,0.816496580927726,2,0,0.20412414518090047,0.0,0.0,12.0,4.0
train,LONSUM,LONSUM_A21A_0048,4,4,15,3.75,0.9574271077563381,1,0,0.25531389533360643,0.0,5.0,10.0,0.0
train,LONSUM,LONSUM_A21A_0049,4,4,7,1.75,0.5,3,0,0.2857142855510204,0.0,0.0,2.0,5.0
