sample_id,class_name,source,split,tree_id,view_id,image_path,bbox_area,y_center,label_count,pca_x,pca_y,tsne_x,tsne_y,instance_id,x_center,bbox_w,bbox_h
12235,B3,LONSUM,train,LONSUM_A21A_0068,2,dataset_640\images\train\LONSUM_A21A_0068_2.jpg,0.007854121274999999,0.253459,4,-5.5916414,-1.96722,-35.48989,4.7361794,12235,0.603189,0.087555,0.089705
17928,B3,LONSUM,test,LONSUM_A21A_0091,2,dataset_640\images\test\LONSUM_A21A_0091_2.jpg,0.001269951762,0.251221,4,-9.791346,-2.3572903,-40.050743,-5.346182,17928,0.447754,0.027669,0.045898
11852,B3,LONSUM,train,LONSUM_A21A_0020,3,dataset_640\images\train\LONSUM_A21A_0020_3.jpg,0.010094136624000001,0.550291,2,-4.0215592,-0.05130297,-26.515291,3.6990612,11852,0.650512,0.090948,0.110988
17944,B3,LONSUM,test,LONSUM_A21A_0095,3,dataset_640\images\test\LONSUM_A21A_0095_3.jpg,0.003565459926,0.242636,2,-5.0240116,-3.0672073,-38.815796,4.0186443,17944,0.624634,0.076698,0.046487
17915,B3,LONSUM,test,LONSUM_A21A_0087,2,dataset_640\images\test\LONSUM_A21A_0087_2.jpg,0.006443964042999999,0.434896,2,-5.7314477,-1.2015221,-29.059856,-2.6151824,17915,0.402025,0.072763,0.088561
12073,B3,LONSUM,train,LONSUM_A21A_0047,4,dataset_640\images\train\LONSUM_A21A_0047_4.jpg,0.0016166472,0.434891,5,-8.359927,-3.0252738,-42.261364,-2.312145,12073,0.381464,0.039648,0.040775
17835,B3,LONSUM,test,LONSUM_A21A_0056,2,dataset_640\images\test\LONSUM_A21A_0056_2.jpg,0.002965525368,0.486127,3,-9.659013,-2.2178588,-39.176296,-4.3127475,17835,0.509465,0.040079,0.073992
11891,B3,LONSUM,train,LONSUM_A21A_0026,2,dataset_640\images\train\LONSUM_A21A_0026_2.jpg,0.006198386836,0.390743,4,2.6216624,-4.643261,13.180658,3.2168026,11891,0.65768,0.084842,0.073058
11819,B3,LONSUM,train,LONSUM_A21A_0015,2,dataset_640\images\train\LONSUM_A21A_0015_2.jpg,0.004058889716,0.513183,5,-1.8846649,-1.6450198,-12.140565,5.9293017,11819,0.611631,0.070063,0.057932
15178,B3,LONSUM,val,LONSUM_A21A_0043,2,dataset_640\images\val\LONSUM_A21A_0043_2.jpg,0.001864296777,0.35049,3,-8.623085,-0.1418139,-36.492462,-5.6307263,15178,0.640114,0.040033,0.046569
15241,B3,LONSUM,val,LONSUM_A21A_0096,3,dataset_640\images\val\LONSUM_A21A_0096_3.jpg,0.006957386677999999,0.211548,2,-6.0154767,-1.2533923,-34.878284,2.620688,15241,0.612956,0.080729,0.086182
12199,B3,LONSUM,train,LONSUM_A21A_0066,1,dataset_640\images\train\LONSUM_A21A_0066_1.jpg,0.012539728500000001,0.437357,4,-2.126993,1.9055618,-18.105154,-4.0003443,12199,0.688834,0.13605,0.09217
12026,B3,LONSUM,train,LONSUM_A21A_0039,4,dataset_640\images\train\LONSUM_A21A_0039_4.jpg,0.008058564162000001,0.430147,3,-2.4540553,2.075667,-18.9764,-8.72431,12026,0.687704,0.095997,0.083946
14126,B4,DAMIMAS,val,DAMIMAS_A21B_0604,1,dataset_640\images\val\DAMIMAS_A21B_0604_1.jpg,0.004574566457999999,0.252183,3,-5.3771586,1.8569088,-30.851805,-19.433977,14126,0.68704,0.076083,0.060126
3596,B4,DAMIMAS,train,DAMIMAS_A21B_0300,4,dataset_640\images\train\DAMIMAS_A21B_0300_4.jpg,0.008289292525999999,0.39485,5,-4.18851,2.5623121,-22.824316,-9.514205,3596,0.609185,0.112967,0.073378
10509,B4,DAMIMAS,train,DAMIMAS_A21B_0780,1,dataset_640\images\train\DAMIMAS_A21B_0780_1.jpg,0.00179200896,0.333239,2,-6.897287,3.3306978,-21.685865,-21.721378,10509,0.618463,0.052352,0.03423
12870,B4,DAMIMAS,val,DAMIMAS_A21B_0180,1,dataset_640\images\val\DAMIMAS_A21B_0180_1.jpg,0.007863470970000001,0.395668,6,1.7093239,-1.6203874,-7.5435257,5.85856,12870,0.355061,0.113054,0.069555
7438,B4,DAMIMAS,train,DAMIMAS_A21B_0565,4,dataset_640\images\train\DAMIMAS_A21B_0565_4.jpg,0.0030202225199999996,0.343707,5,-4.5792103,-0.20586051,-31.137188,-19.311977,7438,0.287582,0.063079,0.04788
16885,B4,DAMIMAS,test,DAMIMAS_A21B_0588,1,dataset_640\images\test\DAMIMAS_A21B_0588_1.jpg,0.016339866013000002,0.360294,5,-0.41377664,3.0947168,-16.704,-5.191047,16885,0.619281,0.166667,0.098039
4204,B4,DAMIMAS,train,DAMIMAS_A21B_0352,2,dataset_640\images\train\DAMIMAS_A21B_0352_2.jpg,0.0059185905569999996,0.361149,8,3.1743264,-1.7717495,21.018383,-8.657743,4204,0.582174,0.084953,0.069669
1401,B4,DAMIMAS,train,DAMIMAS_A21B_0127,3,dataset_640\images\train\DAMIMAS_A21B_0127_3.jpg,0.0031703965000000004,0.388822,6,0.1835105,-6.708765,-5.8906317,23.464247,1401,0.449939,0.0655,0.048403
535,B4,DAMIMAS,train,DAMIMAS_A21B_0040,4,dataset_640\images\train\DAMIMAS_A21B_0040_4.jpg,0.006819845135999999,0.520833,5,4.766232,-3.3442805,21.128195,-4.3628407,535,0.604031,0.086057,0.079248
302,B4,DAMIMAS,train,DAMIMAS_A21B_0021,4,dataset_640\images\train\DAMIMAS_A21B_0021_4.jpg,0.001216622715,0.487839,6,-5.814036,-1.8272836,-32.15535,-14.064448,302,0.3909,0.042735,0.028469
1909,B4,DAMIMAS,train,DAMIMAS_A21B_0164,2,dataset_640\images\train\DAMIMAS_A21B_0164_2.jpg,0.007481796337,0.393828,6,-2.7089028,2.929841,-17.428535,-10.313548,1909,0.370989,0.101753,0.073529
2724,B4,DAMIMAS,train,DAMIMAS_A21B_0228,4,dataset_640\images\train\DAMIMAS_A21B_0228_4.jpg,0.010873844163,0.115609,6,-1.898663,-1.3705627,-21.064367,22.210802,2724,0.52375,0.113049,0.096187
11652,B4,DAMIMAS,train,DAMIMAS_A21B_0853,5,dataset_640\images\train\DAMIMAS_A21B_0853_5.jpg,0.002201329386,0.379822,4,-5.6103096,0.27947882,-24.990427,-17.83878,11652,0.67774,0.047046,0.046791
10693,B4,DAMIMAS,train,DAMIMAS_A21B_0801,4,dataset_640\images\train\DAMIMAS_A21B_0801_4.jpg,0.032414252736,0.166653,5,2.211271,6.0409236,11.786201,-24.072226,10693,0.434896,0.246264,0.131624
2568,B4,DAMIMAS,train,DAMIMAS_A21B_0214,3,dataset_640\images\train\DAMIMAS_A21B_0214_3.jpg,0.003251729169,0.420715,4,-1.5506765,3.8746843,-3.863012,-14.223839,2568,0.595134,0.071487,0.045487
1653,B4,DAMIMAS,train,DAMIMAS_A21B_0146,4,dataset_640\images\train\DAMIMAS_A21B_0146_4.jpg,0.00321821054,0.380658,5,-2.204583,-0.3398855,-13.0441065,1.4551368,1653,0.622137,0.061084,0.052685
11272,B4,DAMIMAS,train,DAMIMAS_A21B_0827,4,dataset_640\images\train\DAMIMAS_A21B_0827_4.jpg,0.006406903191000001,0.341159,5,-0.25722873,-0.98718685,-3.871807,16.142267,11272,0.639532,0.094179,0.068029
2909,B4,DAMIMAS,train,DAMIMAS_A21B_0245,1,dataset_640\images\train\DAMIMAS_A21B_0245_1.jpg,0.003404600592,0.277315,1,-4.715955,1.5539823,-23.031643,-12.90217,2909,0.614337,0.068223,0.049904
3925,B4,DAMIMAS,train,DAMIMAS_A21B_0326,4,dataset_640\images\train\DAMIMAS_A21B_0326_4.jpg,0.0019045245870000004,0.457084,3,-6.029327,2.8140235,-30.317905,-14.631068,3925,0.514706,0.048391,0.039357
932,B4,DAMIMAS,train,DAMIMAS_A21B_0078,2,dataset_640\images\train\DAMIMAS_A21B_0078_2.jpg,0.002724471324,0.491285,5,-0.18267122,-0.8829836,-13.446787,17.936464,932,0.406681,0.061002,0.044662
3418,B4,DAMIMAS,train,DAMIMAS_A21B_0288,4,dataset_640\images\train\DAMIMAS_A21B_0288_4.jpg,0.00473183547,0.415884,6,-0.8267512,-2.0961676,-7.662561,6.486126,3418,0.640123,0.075615,0.062578
7511,B4,DAMIMAS,train,DAMIMAS_A21B_0574,3,dataset_640\images\train\DAMIMAS_A21B_0574_3.jpg,0.019036277935,0.198004,3,-0.41750214,0.06882076,-2.8109732,28.42875,7511,0.506225,0.146281,0.130135
13576,B4,DAMIMAS,val,DAMIMAS_A21B_0423,3,dataset_640\images\val\DAMIMAS_A21B_0423_3.jpg,0.005968456776,0.350436,7,1.2928108,-0.20953745,8.896043,8.120152,13576,0.58764,0.083634,0.071364
4105,B4,DAMIMAS,train,DAMIMAS_A21B_0342,4,dataset_640\images\train\DAMIMAS_A21B_0342_4.jpg,0.001490595834,0.432888,5,-6.6886086,-2.119914,-40.043438,1.2485174,4105,0.605863,0.045409,0.032826
1345,B4,DAMIMAS,train,DAMIMAS_A21B_0121,4,dataset_640\images\train\DAMIMAS_A21B_0121_4.jpg,0.011848722886,0.325333,4,5.3068085,-3.5169122,21.166092,-5.161368,1345,0.586016,0.149834,0.079079
14748,B4,DAMIMAS,val,DAMIMAS_A21B_0815,5,dataset_640\images\val\DAMIMAS_A21B_0815_5.jpg,0.007041161234999999,0.194484,8,-0.79146636,1.5425038,-11.177886,2.634282,14748,0.309143,0.084545,0.083283
17339,B4,DAMIMAS,test,DAMIMAS_A21B_0779,3,dataset_640\images\test\DAMIMAS_A21B_0779_3.jpg,0.007755477114000001,0.253786,4,-6.031285,-0.17764254,-35.08491,10.578533,17339,0.549086,0.109326,0.070939
1677,B4,DAMIMAS,train,DAMIMAS_A21B_0150,4,dataset_640\images\train\DAMIMAS_A21B_0150_4.jpg,0.0011390253979999998,0.377525,7,-7.3601184,-1.3285223,-41.139652,-9.330616,1677,0.377203,0.052882,0.021539
11360,B4,DAMIMAS,train,DAMIMAS_A21B_0834,6,dataset_640\images\train\DAMIMAS_A21B_0834_6.jpg,0.01146373886,0.26225,5,1.8911408,0.032594796,3.8622687,7.145546,11360,0.687097,0.127687,0.08978
12585,B4,DAMIMAS,val,DAMIMAS_A21B_0081,1,dataset_640\images\val\DAMIMAS_A21B_0081_1.jpg,0.0039487896,0.481144,5,-2.0513945,0.6728622,-16.438616,-12.973856,12585,0.52321,0.075015,0.05264
12443,B4,DAMIMAS,val,DAMIMAS_A21B_0002,3,dataset_640\images\val\DAMIMAS_A21B_0002_3.jpg,0.007922179771,0.355962,8,0.70897424,2.4966464,-0.29595917,-15.970441,12443,0.419441,0.109439,0.072389
3502,B4,DAMIMAS,train,DAMIMAS_A21B_0294,2,dataset_640\images\train\DAMIMAS_A21B_0294_2.jpg,0.0010788983540000001,0.455005,6,-9.658895,-0.9959008,-40.432446,-4.0504966,3502,0.336233,0.040298,0.026773
5739,B4,DAMIMAS,train,DAMIMAS_A21B_0450,3,dataset_640\images\train\DAMIMAS_A21B_0450_3.jpg,0.002992858986,0.365927,6,-3.9886644,1.2735074,-20.08421,5.764543,5739,0.564544,0.061503,0.048662
16500,B4,DAMIMAS,test,DAMIMAS_A21B_0441,2,dataset_640\images\test\DAMIMAS_A21B_0441_2.jpg,0.0034925493,0.444516,6,-3.9460802,-0.88041246,-26.837025,-11.695201,16500,0.546195,0.06502,0.053715
1709,B4,DAMIMAS,train,DAMIMAS_A21B_0153,2,dataset_640\images\train\DAMIMAS_A21B_0153_2.jpg,0.003623360092,0.329495,4,-0.6554661,-2.7130961,-4.819324,20.934624,1709,0.612529,0.080774,0.044858
2061,B4,DAMIMAS,train,DAMIMAS_A21B_0174,1,dataset_640\images\train\DAMIMAS_A21B_0174_1.jpg,0.002618138442,0.352153,6,-5.2863894,-4.218889,-12.932285,24.338943,2061,0.34057,0.048086,0.054447
12543,B4,DAMIMAS,val,DAMIMAS_A21B_0069,4,dataset_640\images\val\DAMIMAS_A21B_0069_4.jpg,0.006936122908,0.408566,5,-1.2247856,1.693323,-12.673234,1.110499,12543,0.275839,0.106348,0.065221
7697,B4,DAMIMAS,train,DAMIMAS_A21B_0589,3,dataset_640\images\train\DAMIMAS_A21B_0589_3.jpg,0.01392421602,0.312755,8,0.21667118,-2.1267571,2.9797432,9.182597,7697,0.654208,0.11506,0.121017
5041,B4,DAMIMAS,train,DAMIMAS_A21B_0398,2,dataset_640\images\train\DAMIMAS_A21B_0398_2.jpg,0.00456858432,0.252686,7,-4.2261333,4.7350287,-11.42926,-18.639547,5041,0.559408,0.06543,0.069824
5382,B4,DAMIMAS,train,DAMIMAS_A21B_0426,1,dataset_640\images\train\DAMIMAS_A21B_0426_1.jpg,0.005511040948,0.381343,4,0.29052424,-2.2269309,-2.5560827,10.720089,5382,0.723775,0.082397,0.066884
4404,B4,DAMIMAS,train,DAMIMAS_A21B_0362,4,dataset_640\images\train\DAMIMAS_A21B_0362_4.jpg,0.0017076860349999998,0.347431,7,-6.7042546,0.53329444,-29.770365,-6.438894,4404,0.645616,0.053141,0.032135
1156,B4,DAMIMAS,train,DAMIMAS_A21B_0106,1,dataset_640\images\train\DAMIMAS_A21B_0106_1.jpg,0.0054222416300000005,0.50648,5,-2.0018575,5.757791,-9.77977,-15.143074,1156,0.543648,0.087295,0.062114
7044,B4,DAMIMAS,train,DAMIMAS_A21B_0538,4,dataset_640\images\train\DAMIMAS_A21B_0538_4.jpg,0.0037755999599999998,0.43076,6,-6.228665,-1.261153,-36.32363,-11.431555,7044,0.432026,0.059477,0.06348
2269,B4,DAMIMAS,train,DAMIMAS_A21B_0188,3,dataset_640\images\train\DAMIMAS_A21B_0188_3.jpg,0.010049622336000002,0.40495,3,-1.7008067,1.6194333,-19.910007,-5.5209813,2269,0.41312,0.128328,0.078312
394,B4,DAMIMAS,train,DAMIMAS_A21B_0028,3,dataset_640\images\train\DAMIMAS_A21B_0028_3.jpg,0.011905826244,0.456155,6,4.0784965,-0.6280648,23.72591,-4.375309,394,0.477124,0.124909,0.095316
16612,B4,DAMIMAS,test,DAMIMAS_A21B_0474,4,dataset_640\images\test\DAMIMAS_A21B_0474_4.jpg,0.004734755355,0.39022,6,-2.5811012,0.080955066,-13.962714,10.196272,16612,0.419605,0.075405,0.062791
5062,B4,DAMIMAS,train,DAMIMAS_A21B_0400,2,dataset_640\images\train\DAMIMAS_A21B_0400_2.jpg,0.016225550442,0.308451,4,4.161033,-2.1467683,13.3486595,-1.8352027,5062,0.333667,0.154821,0.104802
2914,B4,DAMIMAS,train,DAMIMAS_A21B_0245,4,dataset_640\images\train\DAMIMAS_A21B_0245_4.jpg,0.00712894275,0.115953,3,-3.1137977,3.3874278,-15.088591,-22.335674,2914,0.364969,0.086806,0.082125
938,B4,DAMIMAS,train,DAMIMAS_A21B_0078,3,dataset_640\images\train\DAMIMAS_A21B_0078_3.jpg,0.0021237915,0.440025,6,-6.9975133,-1.6177963,-35.551373,-10.894733,938,0.400228,0.05199,0.04085
13440,B4,DAMIMAS,val,DAMIMAS_A21B_0381,3,dataset_640\images\val\DAMIMAS_A21B_0381_3.jpg,0.0031263906599999997,0.297685,5,-5.9427614,-1.8306575,-14.674409,24.594646,13440,0.467936,0.050308,0.062145
6184,B4,DAMIMAS,train,DAMIMAS_A21B_0480,4,dataset_640\images\train\DAMIMAS_A21B_0480_4.jpg,0.008289991710000002,0.436395,6,2.614934,-2.2601225,17.475845,-6.4803486,6184,0.371423,0.10101,0.082071
1688,B4,DAMIMAS,train,DAMIMAS_A21B_0152,2,dataset_640\images\train\DAMIMAS_A21B_0152_2.jpg,0.004382473752,0.439927,6,1.3263526,-2.6371775,6.438368,-1.0279042,1688,0.34365,0.085224,0.051423
5777,B4,DAMIMAS,train,DAMIMAS_A21B_0452,2,dataset_640\images\train\DAMIMAS_A21B_0452_2.jpg,0.0048931246280000005,0.386285,5,2.0111094,-0.447066,9.71533,-10.288282,5777,0.598169,0.087332,0.056029
1310,B4,DAMIMAS,train,DAMIMAS_A21B_0118,4,dataset_640\images\train\DAMIMAS_A21B_0118_4.jpg,0.010152784926,0.359069,5,-1.6411965,7.003415,-7.779837,-21.913086,1310,0.626906,0.100218,0.101307
6111,B4,DAMIMAS,train,DAMIMAS_A21B_0475,1,dataset_640\images\train\DAMIMAS_A21B_0475_1.jpg,0.004846083288,0.34428,6,-1.6902308,0.09342009,-16.851875,-0.6824331,6111,0.607109,0.077684,0.062382
6650,B4,DAMIMAS,train,DAMIMAS_A21B_0510,1,dataset_640\images\train\DAMIMAS_A21B_0510_1.jpg,0.004134158724,0.359448,5,2.2984939,-0.35491696,11.412767,-6.9891133,6650,0.565147,0.071524,0.057801
1060,B4,DAMIMAS,train,DAMIMAS_A21B_0088,1,dataset_640\images\train\DAMIMAS_A21B_0088_1.jpg,0.010559469279999999,0.323121,5,3.5896368,-2.3269765,19.115484,-2.1004443,1060,0.382898,0.114379,0.09232
13850,B4,DAMIMAS,val,DAMIMAS_A21B_0515,3,dataset_640\images\val\DAMIMAS_A21B_0515_3.jpg,0.005030652123,0.373649,8,-4.131487,0.6345261,-21.05195,-10.461453,13850,0.444645,0.086701,0.058023
2976,B4,DAMIMAS,train,DAMIMAS_A21B_0250,1,dataset_640\images\train\DAMIMAS_A21B_0250_1.jpg,0.007229822159999999,0.351632,7,-1.2830786,2.7470796,-6.461708,-14.56771,2976,0.621992,0.111408,0.064895
3555,B4,DAMIMAS,train,DAMIMAS_A21B_0298,2,dataset_640\images\train\DAMIMAS_A21B_0298_2.jpg,0.005915172655000001,0.358928,5,-4.992904,2.6054785,-30.088453,-19.799208,3555,0.3042,0.111685,0.052963
117,B4,DAMIMAS,train,DAMIMAS_A21B_0009,4,dataset_640\images\train\DAMIMAS_A21B_0009_4.jpg,0.003597732435,0.39037,3,-4.907263,1.5796878,-24.474804,-14.895501,117,0.597699,0.053785,0.066891
15493,B4,DAMIMAS,test,DAMIMAS_A21B_0065,4,dataset_640\images\test\DAMIMAS_A21B_0065_4.jpg,0.0038368871000000002,0.470773,7,-4.6005187,2.0188797,-23.567451,-9.901115,15493,0.609755,0.071525,0.053644
4202,B4,DAMIMAS,train,DAMIMAS_A21B_0352,2,dataset_640\images\train\DAMIMAS_A21B_0352_2.jpg,0.009515993162,0.37812,8,4.945902,1.7915608,16.16903,-10.425084,4202,0.394404,0.107978,0.088129
15323,B4,DAMIMAS,test,DAMIMAS_A21B_0034,1,dataset_640\images\test\DAMIMAS_A21B_0034_1.jpg,0.002392636482,0.489124,4,-5.6536794,-0.7833541,-27.2181,-14.119809,15323,0.362745,0.064542,0.037071
2558,B4,DAMIMAS,train,DAMIMAS_A21B_0214,1,dataset_640\images\train\DAMIMAS_A21B_0214_1.jpg,0.0021506919200000004,0.438688,7,-6.2777452,3.0939584,-23.213865,-20.123295,2558,0.538931,0.041672,0.05161
1742,B4,DAMIMAS,train,DAMIMAS_A21B_0154,4,dataset_640\images\train\DAMIMAS_A21B_0154_4.jpg,0.0018479342489999997,0.353236,6,-2.952908,-2.6075408,-14.609126,4.5954113,1742,0.328885,0.039337,0.046977
9496,B4,DAMIMAS,train,DAMIMAS_A21B_0703,1,dataset_640\images\train\DAMIMAS_A21B_0703_1.jpg,0.042494101952000006,0.110176,6,5.631176,-0.64334327,21.91317,-16.818787,9496,0.48122,0.249566,0.170272
10804,B4,DAMIMAS,train,DAMIMAS_A21B_0809,3,dataset_640\images\train\DAMIMAS_A21B_0809_3.jpg,0.019109549729,0.181513,6,4.09938,2.9870222,20.487478,8.812016,10804,0.736356,0.169837,0.112517
6289,B4,DAMIMAS,train,DAMIMAS_A21B_0488,3,dataset_640\images\train\DAMIMAS_A21B_0488_3.jpg,0.00985180542,0.200047,5,-3.5851593,-0.8519003,-31.953157,10.80281,6289,0.604482,0.118897,0.08286
1277,B4,DAMIMAS,train,DAMIMAS_A21B_0114,2,dataset_640\images\train\DAMIMAS_A21B_0114_2.jpg,0.005113818159999999,0.414354,2,-0.76341105,0.06639578,2.5119061,-14.356519,1277,0.651992,0.09064,0.056419
14062,B4,DAMIMAS,val,DAMIMAS_A21B_0575,2,dataset_640\images\val\DAMIMAS_A21B_0575_2.jpg,0.012260913651,0.228248,7,0.2827667,-1.1111985,2.2600377,5.562687,14062,0.479575,0.127451,0.096201
29,B4,DAMIMAS,train,DAMIMAS_A21B_0003,3,dataset_640\images\train\DAMIMAS_A21B_0003_3.jpg,0.004271814313,0.444808,5,-5.2204328,0.9916096,-27.875254,-12.93941,29,0.492012,0.058097,0.073529
2017,B4,DAMIMAS,train,DAMIMAS_A21B_0172,1,dataset_640\images\train\DAMIMAS_A21B_0172_1.jpg,0.014577716294999998,0.459967,5,1.6984576,2.2736847,-13.973059,-10.607955,2017,0.491285,0.137255,0.106209
10957,B4,DAMIMAS,train,DAMIMAS_A21B_0813,4,dataset_640\images\train\DAMIMAS_A21B_0813_4.jpg,0.009102461316,0.443193,3,2.8606372,0.46351698,7.570308,10.01488,10957,0.700347,0.098052,0.092833
1161,B4,DAMIMAS,train,DAMIMAS_A21B_0106,2,dataset_640\images\train\DAMIMAS_A21B_0106_2.jpg,0.008374204757,0.503328,6,-1.2212863,4.882541,-0.025728976,-20.330463,1161,0.561728,0.102881,0.081397
1674,B4,DAMIMAS,train,DAMIMAS_A21B_0150,4,dataset_640\images\train\DAMIMAS_A21B_0150_4.jpg,0.001890028525,0.364857,7,-8.59283,-0.09719073,-33.205738,-12.43571,1674,0.504782,0.039853,0.047425
5290,B4,DAMIMAS,train,DAMIMAS_A21B_0416,4,dataset_640\images\train\DAMIMAS_A21B_0416_4.jpg,0.024276775716,0.310059,6,5.807472,-2.8580246,20.855484,-0.80814254,5290,0.628906,0.192708,0.125977
1358,B4,DAMIMAS,train,DAMIMAS_A21B_0124,3,dataset_640\images\train\DAMIMAS_A21B_0124_3.jpg,0.01697486968,0.393271,5,6.2198896,-1.0291264,15.483078,1.8211105,1358,0.320261,0.155476,0.10918
4860,B4,DAMIMAS,train,DAMIMAS_A21B_0389,3,dataset_640\images\train\DAMIMAS_A21B_0389_3.jpg,0.0043442073539999996,0.347929,4,2.0895803,-0.4122619,10.485312,-8.276647,4860,0.640007,0.078346,0.055449
10165,B4,DAMIMAS,train,DAMIMAS_A21B_0747,3,dataset_640\images\train\DAMIMAS_A21B_0747_3.jpg,0.012780922305,0.337255,7,2.0303922,5.200432,2.992611,-19.20923,10165,0.839526,0.133993,0.095385
8097,B4,DAMIMAS,train,DAMIMAS_A21B_0613,1,dataset_640\images\train\DAMIMAS_A21B_0613_1.jpg,0.020398983682,0.310078,2,-1.0636353,3.8434541,2.2873127,3.8788438,8097,0.426661,0.210518,0.096899
1430,B4,DAMIMAS,train,DAMIMAS_A21B_0130,4,dataset_640\images\train\DAMIMAS_A21B_0130_4.jpg,0.002879664802,0.385784,4,-0.9051175,-5.694309,-1.665797,12.154961,1430,0.361438,0.054902,0.052451
7047,B4,DAMIMAS,train,DAMIMAS_A21B_0538,4,dataset_640\images\train\DAMIMAS_A21B_0538_4.jpg,0.001874906568,0.465196,6,-6.1675034,-4.687716,-11.22598,25.677967,7047,0.661275,0.043464,0.043137
815,B4,DAMIMAS,train,DAMIMAS_A21B_0066,4,dataset_640\images\train\DAMIMAS_A21B_0066_4.jpg,0.0039801952400000005,0.448893,7,-5.788112,2.4986877,-28.646002,-13.433776,815,0.443295,0.069596,0.05719
10878,B4,DAMIMAS,train,DAMIMAS_A21B_0811,3,dataset_640\images\train\DAMIMAS_A21B_0811_3.jpg,0.0024850859219999995,0.308888,7,-2.610471,-1.3534751,-15.394507,18.220852,10878,0.45862,0.059334,0.041883
273,B4,DAMIMAS,train,DAMIMAS_A21B_0020,2,dataset_640\images\train\DAMIMAS_A21B_0020_2.jpg,0.00562254812,0.398075,4,-3.126896,-2.160013,-31.639069,13.313203,273,0.431851,0.094054,0.05978
8684,B4,DAMIMAS,train,DAMIMAS_A21B_0653,3,dataset_640\images\train\DAMIMAS_A21B_0653_3.jpg,0.013066444831,0.171562,6,0.23879042,1.243935,4.1417737,2.9158516,8684,0.377727,0.113011,0.115621
1586,B4,DAMIMAS,train,DAMIMAS_A21B_0143,2,dataset_640\images\train\DAMIMAS_A21B_0143_2.jpg,0.004134321184,0.376411,5,-2.8431923,4.3945403,-9.942181,-18.07294,1586,0.380521,0.073262,0.056432
16407,B4,DAMIMAS,test,DAMIMAS_A21B_0410,3,dataset_640\images\test\DAMIMAS_A21B_0410_3.jpg,0.005363456794,0.327416,8,-1.4232352,-0.6384104,-19.820358,9.846183,16407,0.545261,0.072239,0.074246
9792,B4,DAMIMAS,train,DAMIMAS_A21B_0722,3,dataset_640\images\train\DAMIMAS_A21B_0722_3.jpg,0.017602025121,0.362058,5,4.472255,-0.5012058,14.872554,-12.859168,9792,0.215924,0.141283,0.124587
11294,B4,DAMIMAS,train,DAMIMAS_A21B_0827,8,dataset_640\images\train\DAMIMAS_A21B_0827_8.jpg,0.014941743375,0.349021,6,1.3980393,-1.7436807,19.729437,2.5017335,11294,0.391974,0.123175,0.121305
16274,B4,DAMIMAS,test,DAMIMAS_A21B_0360,3,dataset_640\images\test\DAMIMAS_A21B_0360_3.jpg,0.008687840787,0.310059,7,3.2458608,-4.5734353,24.231197,-0.4145935,16274,0.400391,0.113571,0.076497
1107,B4,DAMIMAS,train,DAMIMAS_A21B_0098,1,dataset_640\images\train\DAMIMAS_A21B_0098_1.jpg,0.004033940525999999,0.498298,5,0.9227783,-4.9640493,-5.941008,23.555864,1107,0.617738,0.055374,0.072849
10295,B4,DAMIMAS,train,DAMIMAS_A21B_0760,4,dataset_640\images\train\DAMIMAS_A21B_0760_4.jpg,0.001748861324,0.36655,5,-8.207531,0.551007,-32.435406,-12.63072,10295,0.566461,0.041594,0.042046
14893,B4,DAMIMAS,val,DAMIMAS_A21B_0831,7,dataset_640\images\val\DAMIMAS_A21B_0831_7.jpg,0.002834019963,0.278436,7,-4.5728393,5.5424824,-20.26718,-22.05881,14893,0.252482,0.079311,0.035733
6592,B4,DAMIMAS,train,DAMIMAS_A21B_0506,2,dataset_640\images\train\DAMIMAS_A21B_0506_2.jpg,0.0058418192,0.296736,8,-2.5597613,2.2789967,-22.236412,7.5005093,6592,0.678089,0.0784,0.074513
11265,B4,DAMIMAS,train,DAMIMAS_A21B_0827,3,dataset_640\images\train\DAMIMAS_A21B_0827_3.jpg,0.002777471145,0.311767,5,-1.77492,-1.0799038,-14.415434,5.7629895,11265,0.60905,0.069805,0.039789
6791,B4,DAMIMAS,train,DAMIMAS_A21B_0518,4,dataset_640\images\train\DAMIMAS_A21B_0518_4.jpg,0.007916628,0.328431,7,-1.2310741,-0.03790168,-13.703969,1.3255666,6791,0.402951,0.102,0.077614
16211,B4,DAMIMAS,test,DAMIMAS_A21B_0337,1,dataset_640\images\test\DAMIMAS_A21B_0337_1.jpg,0.018746183475,0.33612,3,0.59988356,0.704616,7.826235,14.353199,16211,0.376295,0.117925,0.158967
7079,B4,DAMIMAS,train,DAMIMAS_A21B_0540,1,dataset_640\images\train\DAMIMAS_A21B_0540_1.jpg,0.013423090919,0.443405,5,1.1831717,3.628324,2.1579916,-2.736119,7079,0.398495,0.123787,0.108437
10703,B4,DAMIMAS,train,DAMIMAS_A21B_0802,3,dataset_640\images\train\DAMIMAS_A21B_0802_3.jpg,0.022471235605000004,0.379096,2,2.9474022,4.2404013,17.96537,11.046138,10703,0.724474,0.157787,0.142415
8475,B4,DAMIMAS,train,DAMIMAS_A21B_0630,4,dataset_640\images\train\DAMIMAS_A21B_0630_4.jpg,0.026907733644,0.321691,5,1.4621208,2.5272112,5.178344,-21.657475,8475,0.651825,0.175654,0.153186
