instance_id,line_index,image_path,stem,split,source_key,source,tree_id,view_id,class_id,class_name,x_center,y_center,bbox_w,bbox_h,bbox_area,aspect_ratio,image_label_count,crowding_others
17391,0,dataset_640\images\test\DAMIMAS_A21B_0791_2.jpg,DAMIMAS_A21B_0791_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,2,1,B2,0.694973,0.496928,0.14445,0.129191,0.01866163995,1.118111942782392,3,2
17392,1,dataset_640\images\test\DAMIMAS_A21B_0791_2.jpg,DAMIMAS_A21B_0791_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,2,2,B3,0.511529,0.487518,0.173611,0.128682,0.022340610701999997,1.349147510918388,3,2
17393,2,dataset_640\images\test\DAMIMAS_A21B_0791_2.jpg,DAMIMAS_A21B_0791_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,2,2,B3,0.309774,0.486247,0.163439,0.134277,0.021946098603,1.2171779232482107,3,2
17394,0,dataset_640\images\test\DAMIMAS_A21B_0791_3.jpg,DAMIMAS_A21B_0791_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,3,2,B3,0.743762,0.397438,0.145349,0.11696,0.01700001904,1.2427240082079345,2,1
17395,1,dataset_640\images\test\DAMIMAS_A21B_0791_3.jpg,DAMIMAS_A21B_0791_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,3,2,B3,0.411807,0.493675,0.170331,0.139103,0.023693553093000003,1.2244955177098984,2,1
17396,0,dataset_640\images\test\DAMIMAS_A21B_0791_4.jpg,DAMIMAS_A21B_0791_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,4,2,B3,0.78337,0.437575,0.169438,0.133964,0.022698592232,1.2648024842494998,2,1
17397,1,dataset_640\images\test\DAMIMAS_A21B_0791_4.jpg,DAMIMAS_A21B_0791_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0791,4,1,B2,0.295506,0.522711,0.237046,0.180288,0.042736549248,1.3148185126020588,2,1
17398,0,dataset_640\images\test\DAMIMAS_A21B_0806_1.jpg,DAMIMAS_A21B_0806_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,1,0,B1,0.810375,0.358412,0.185818,0.175646,0.032638188428,1.0579119365086596,4,3
17399,1,dataset_640\images\test\DAMIMAS_A21B_0806_1.jpg,DAMIMAS_A21B_0806_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,1,2,B3,0.701868,0.226508,0.183105,0.147841,0.027070426305,1.2385265251182012,4,3
17400,2,dataset_640\images\test\DAMIMAS_A21B_0806_1.jpg,DAMIMAS_A21B_0806_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,1,1,B2,0.344021,0.317213,0.113932,0.19633,0.02236826956,0.5803086639841084,4,3
17401,3,dataset_640\images\test\DAMIMAS_A21B_0806_1.jpg,DAMIMAS_A21B_0806_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,1,3,B4,0.194824,0.299411,0.159144,0.17022,0.027089491680000004,0.9349312654212196,4,3
17402,0,dataset_640\images\test\DAMIMAS_A21B_0806_2.jpg,DAMIMAS_A21B_0806_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,2,2,B3,0.432409,0.257534,0.114384,0.178697,0.020440077648,0.6401002814820619,3,2
17403,1,dataset_640\images\test\DAMIMAS_A21B_0806_2.jpg,DAMIMAS_A21B_0806_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,2,2,B3,0.761773,0.320943,0.106698,0.147502,0.015738168396,0.7233664628276227,3,2
17404,2,dataset_640\images\test\DAMIMAS_A21B_0806_2.jpg,DAMIMAS_A21B_0806_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,2,2,B3,0.282308,0.305176,0.142415,0.143772,0.020475289380000004,0.9905614445093621,3,2
17405,0,dataset_640\images\test\DAMIMAS_A21B_0806_3.jpg,DAMIMAS_A21B_0806_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,3,2,B3,0.659302,0.30545,0.176188,0.106201,0.018711341788,1.6590050941139916,2,1
17406,1,dataset_640\images\test\DAMIMAS_A21B_0806_3.jpg,DAMIMAS_A21B_0806_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,3,2,B3,0.327067,0.305603,0.138346,0.111389,0.015410222594,1.2420077386456472,2,1
17407,0,dataset_640\images\test\DAMIMAS_A21B_0806_4.jpg,DAMIMAS_A21B_0806_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,4,0,B1,0.433925,0.366874,0.258574,0.198537,0.051336506238000006,1.302397034305948,2,1
17408,1,dataset_640\images\test\DAMIMAS_A21B_0806_4.jpg,DAMIMAS_A21B_0806_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0806,4,2,B3,0.700791,0.294323,0.234621,0.144642,0.033936050682,1.6220807234413241,2,1
17409,0,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,0,B1,0.752279,0.289085,0.210602,0.189024,0.039808832448,1.1141548163196209,6,5
17410,1,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,3,B4,0.569296,0.231749,0.138593,0.174228,0.024146781203999997,0.7954691553596437,6,5
17411,2,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,2,B3,0.364613,0.26689,0.181009,0.126879,0.022966240911,1.4266269437810828,6,5
17412,3,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,0,B1,0.263997,0.339762,0.111959,0.12392,0.01387395928,0.9034780503550678,6,5
17413,4,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,3,B4,0.746607,0.170344,0.090751,0.054377,0.004934767127,1.668922522389981,6,5
17414,5,dataset_640\images\test\DAMIMAS_A21B_0808_1.jpg,DAMIMAS_A21B_0808_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,1,2,B3,0.329841,0.182551,0.093711,0.046239,0.004333102929,2.0266658015960552,6,5
17415,0,dataset_640\images\test\DAMIMAS_A21B_0808_2.jpg,DAMIMAS_A21B_0808_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,2,0,B1,0.561118,0.336316,0.259752,0.232183,0.060309998616,1.1187382366495393,5,4
17416,1,dataset_640\images\test\DAMIMAS_A21B_0808_2.jpg,DAMIMAS_A21B_0808_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,2,1,B2,0.200521,0.325562,0.109375,0.181885,0.019893671874999998,0.6013415069961789,5,4
17417,2,dataset_640\images\test\DAMIMAS_A21B_0808_2.jpg,DAMIMAS_A21B_0808_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,2,3,B4,0.346366,0.245794,0.189031,0.201309,0.038053641579,0.9390091848849282,5,4
17418,3,dataset_640\images\test\DAMIMAS_A21B_0808_2.jpg,DAMIMAS_A21B_0808_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,2,2,B3,0.794091,0.300198,0.155277,0.162199,0.025185774123,0.9573240278916638,5,4
17419,4,dataset_640\images\test\DAMIMAS_A21B_0808_2.jpg,DAMIMAS_A21B_0808_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,2,3,B4,0.562859,0.193561,0.07371,0.056124,0.00413690004,1.3133418858242463,5,4
17420,0,dataset_640\images\test\DAMIMAS_A21B_0808_3.jpg,DAMIMAS_A21B_0808_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,3,1,B2,0.473633,0.250366,0.218099,0.200602,0.043751095598,1.0872224603942133,5,4
17421,1,dataset_640\images\test\DAMIMAS_A21B_0808_3.jpg,DAMIMAS_A21B_0808_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,3,1,B2,0.78776,0.310384,0.143229,0.14974,0.021447110460000002,0.956517964471751,5,4
17422,2,dataset_640\images\test\DAMIMAS_A21B_0808_3.jpg,DAMIMAS_A21B_0808_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,3,3,B4,0.70855,0.217,0.166016,0.190837,0.031681995392,0.8699361234980637,5,4
17423,3,dataset_640\images\test\DAMIMAS_A21B_0808_3.jpg,DAMIMAS_A21B_0808_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,3,2,B3,0.336828,0.170101,0.11249,0.11589,0.013036466100000001,0.9706618344982311,5,4
17424,4,dataset_640\images\test\DAMIMAS_A21B_0808_3.jpg,DAMIMAS_A21B_0808_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,3,2,B3,0.252475,0.247641,0.135043,0.155912,0.021054824216,0.8661488531992406,5,4
17425,0,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,0,B1,0.359599,0.362778,0.171916,0.143433,0.024658427628000003,1.198580521916156,6,5
17426,1,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,3,B4,0.308977,0.271757,0.092105,0.057155,0.005264261275,1.611495057300324,6,5
17427,2,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,3,B4,0.469319,0.242349,0.074585,0.077035,0.005745655475,0.9681962744207178,6,5
17428,3,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,2,B3,0.59554,0.311768,0.192383,0.164551,0.031656815033,1.1691390511148518,6,5
17429,4,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,1,B2,0.788315,0.363845,0.075657,0.075523,0.005713843611,1.0017742939237053,6,5
17430,5,dataset_640\images\test\DAMIMAS_A21B_0808_4.jpg,DAMIMAS_A21B_0808_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0808,4,3,B4,0.750419,0.274833,0.11091,0.104632,0.01160473512,1.0600007645844483,6,5
17431,0,dataset_640\images\test\DAMIMAS_A21B_0814_1.jpg,DAMIMAS_A21B_0814_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,1,2,B3,0.377297,0.389736,0.129377,0.104461,0.013514850796999999,1.2385196389083006,3,2
17432,1,dataset_640\images\test\DAMIMAS_A21B_0814_1.jpg,DAMIMAS_A21B_0814_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,1,3,B4,0.496459,0.371165,0.090378,0.077533,0.007007277474000001,1.165671391536507,3,2
17433,2,dataset_640\images\test\DAMIMAS_A21B_0814_1.jpg,DAMIMAS_A21B_0814_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,1,2,B3,0.615931,0.426645,0.117615,0.111425,0.013105251375,1.0555530625981602,3,2
17434,0,dataset_640\images\test\DAMIMAS_A21B_0814_2.jpg,DAMIMAS_A21B_0814_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,2,2,B3,0.687433,0.436206,0.131841,0.118019,0.015559742979000002,1.1171167354409037,3,2
17435,1,dataset_640\images\test\DAMIMAS_A21B_0814_2.jpg,DAMIMAS_A21B_0814_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,2,2,B3,0.448357,0.395195,0.143385,0.11164,0.016007501400000002,1.28435148692225,3,2
17436,2,dataset_640\images\test\DAMIMAS_A21B_0814_2.jpg,DAMIMAS_A21B_0814_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,2,2,B3,0.336566,0.429371,0.09964,0.086122,0.00858119608,1.1569633775341956,3,2
17437,0,dataset_640\images\test\DAMIMAS_A21B_0814_3.jpg,DAMIMAS_A21B_0814_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,3,2,B3,0.610356,0.410757,0.110356,0.098984,0.010923478304,1.1148872545057786,2,1
17438,1,dataset_640\images\test\DAMIMAS_A21B_0814_3.jpg,DAMIMAS_A21B_0814_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,3,2,B3,0.421707,0.419985,0.107373,0.088359,0.009487370907,1.2151903031949207,2,1
17439,0,dataset_640\images\test\DAMIMAS_A21B_0814_4.jpg,DAMIMAS_A21B_0814_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,4,2,B3,0.661805,0.458572,0.130736,0.119303,0.015597197008,1.095831622004476,4,3
17440,1,dataset_640\images\test\DAMIMAS_A21B_0814_4.jpg,DAMIMAS_A21B_0814_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,4,2,B3,0.540265,0.466028,0.122286,0.098425,0.01203599955,1.2424282448564898,4,3
17441,2,dataset_640\images\test\DAMIMAS_A21B_0814_4.jpg,DAMIMAS_A21B_0814_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,4,3,B4,0.405303,0.428933,0.131731,0.104018,0.013702395158,1.266425041819685,4,3
17442,3,dataset_640\images\test\DAMIMAS_A21B_0814_4.jpg,DAMIMAS_A21B_0814_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,4,2,B3,0.27233,0.442541,0.121292,0.094697,0.011485988524,1.2808431101302047,4,3
17443,0,dataset_640\images\test\DAMIMAS_A21B_0814_5.jpg,DAMIMAS_A21B_0814_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,5,2,B3,0.715263,0.444169,0.162703,0.142114,0.023122374141999996,1.1448766483245845,3,2
17444,1,dataset_640\images\test\DAMIMAS_A21B_0814_5.jpg,DAMIMAS_A21B_0814_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,5,3,B4,0.611147,0.378385,0.119182,0.085871,0.010234277522,1.387919087934227,3,2
17445,2,dataset_640\images\test\DAMIMAS_A21B_0814_5.jpg,DAMIMAS_A21B_0814_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,5,2,B3,0.410949,0.433874,0.162033,0.130564,0.021155676612000004,1.2410235593272265,3,2
17446,0,dataset_640\images\test\DAMIMAS_A21B_0814_6.jpg,DAMIMAS_A21B_0814_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,6,3,B4,0.856419,0.323237,0.152112,0.112965,0.01718333208,1.3465409640154031,3,2
17447,1,dataset_640\images\test\DAMIMAS_A21B_0814_6.jpg,DAMIMAS_A21B_0814_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,6,2,B3,0.640181,0.344768,0.143164,0.111288,0.015932435232,1.2864280066134715,3,2
17448,2,dataset_640\images\test\DAMIMAS_A21B_0814_6.jpg,DAMIMAS_A21B_0814_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,6,2,B3,0.34416,0.373848,0.201324,0.150434,0.030285974616,1.3382878870468111,3,2
17449,0,dataset_640\images\test\DAMIMAS_A21B_0814_7.jpg,DAMIMAS_A21B_0814_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,7,2,B3,0.739228,0.374563,0.1285,0.086122,0.011066677,1.4920693899352082,4,3
17450,1,dataset_640\images\test\DAMIMAS_A21B_0814_7.jpg,DAMIMAS_A21B_0814_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,7,2,B3,0.680446,0.4559,0.160397,0.11893,0.019076015210000002,1.3486672832758768,4,3
17451,2,dataset_640\images\test\DAMIMAS_A21B_0814_7.jpg,DAMIMAS_A21B_0814_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,7,2,B3,0.390639,0.375601,0.176193,0.159941,0.028180484612999997,1.1016124695981642,4,3
17452,3,dataset_640\images\test\DAMIMAS_A21B_0814_7.jpg,DAMIMAS_A21B_0814_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,7,2,B3,0.206547,0.410688,0.157966,0.120753,0.019074868398,1.3081745381067136,4,3
17453,0,dataset_640\images\test\DAMIMAS_A21B_0814_8.jpg,DAMIMAS_A21B_0814_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,8,2,B3,0.622195,0.361311,0.185468,0.128053,0.023749733804,1.448369034696571,2,1
17454,1,dataset_640\images\test\DAMIMAS_A21B_0814_8.jpg,DAMIMAS_A21B_0814_8,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0814,8,2,B3,0.387179,0.382653,0.190824,0.14362,0.027406142879999998,1.3286728867845703,2,1
17455,0,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,DAMIMAS_A21B_0816_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,1,1,B2,0.500781,0.466606,0.139045,0.114244,0.01588505698,1.217087987115297,5,4
17456,1,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,DAMIMAS_A21B_0816_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,1,2,B3,0.353534,0.433797,0.097644,0.076748,0.007493981711999999,1.272267681242508,5,4
17457,2,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,DAMIMAS_A21B_0816_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,1,2,B3,0.466801,0.378726,0.124203,0.088466,0.010987742598,1.4039631044695136,5,4
17458,3,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,DAMIMAS_A21B_0816_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,1,2,B3,0.617563,0.413878,0.107018,0.086122,0.009216604196,1.242632544529853,5,4
17459,4,dataset_640\images\test\DAMIMAS_A21B_0816_1.jpg,DAMIMAS_A21B_0816_1,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,1,2,B3,0.698022,0.420322,0.082021,0.117759,0.009658710939,0.6965157652493652,5,4
17460,0,dataset_640\images\test\DAMIMAS_A21B_0816_2.jpg,DAMIMAS_A21B_0816_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,2,1,B2,0.335274,0.506992,0.146271,0.140461,0.020545370931000003,1.0413637949324013,4,3
17461,1,dataset_640\images\test\DAMIMAS_A21B_0816_2.jpg,DAMIMAS_A21B_0816_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,2,2,B3,0.427548,0.466494,0.131234,0.110728,0.014531278351999998,1.1851925438913373,4,3
17462,2,dataset_640\images\test\DAMIMAS_A21B_0816_2.jpg,DAMIMAS_A21B_0816_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,2,2,B3,0.573135,0.439325,0.121664,0.122006,0.014843737984,0.9971968591708604,4,3
17463,3,dataset_640\images\test\DAMIMAS_A21B_0816_2.jpg,DAMIMAS_A21B_0816_2,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,2,1,B2,0.64217,0.50853,0.095691,0.114829,0.010988101839,0.8333347847669142,4,3
17464,0,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,0,B1,0.281277,0.492639,0.071085,0.089198,0.00634063983,0.7969349088544586,7,6
17465,1,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,1,B2,0.325705,0.459318,0.06425,0.071768,0.004611094,0.895245791996433,7,6
17466,2,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,2,B3,0.411144,0.417282,0.106627,0.084072,0.008964345144,1.2682819488057857,7,6
17467,3,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,1,B2,0.489064,0.503917,0.180446,0.113804,0.020535476584,1.585585743910583,7,6
17468,4,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,2,B3,0.610728,0.439325,0.109361,0.130208,0.014239677087999999,0.8398946301302532,7,6
17469,5,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,3,B4,0.693433,0.376784,0.097058,0.087147,0.008458313526,1.1137273801737295,7,6
17470,6,dataset_640\images\test\DAMIMAS_A21B_0816_3.jpg,DAMIMAS_A21B_0816_3,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,3,1,B2,0.742645,0.476234,0.113462,0.103552,0.011749217024,1.095700710754017,7,6
17471,0,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,0,B1,0.287429,0.460343,0.168143,0.153789,0.025858543827,1.0933356742029663,7,6
17472,1,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,1,B2,0.554681,0.37217,0.101159,0.120981,0.012238316979,0.8361560906258007,7,6
17473,2,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,1,B2,0.637385,0.441888,0.083388,0.133284,0.011114286192000002,0.6256414873503195,7,6
17474,3,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,3,B4,0.58827,0.312816,0.098425,0.058586,0.00576632705,1.6800088758406446,7,6
17475,4,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,2,B3,0.671072,0.360564,0.089051,0.058001,0.005165047051,1.5353355976621095,7,6
17476,5,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,1,B2,0.31018,0.381362,0.132796,0.050384,0.0066907936639999995,2.635677993013655,7,6
17477,6,dataset_640\images\test\DAMIMAS_A21B_0816_4.jpg,DAMIMAS_A21B_0816_4,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,4,3,B4,0.342988,0.317796,0.096863,0.091981,0.008909555603,1.0530761787760516,7,6
17478,0,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,0,B1,0.504101,0.426509,0.166776,0.120981,0.020176727256,1.378530513055769,6,5
17479,1,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,2,B3,0.332833,0.380191,0.123422,0.084364,0.010412373608,1.4629699871983313,6,5
17480,2,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,2,B3,0.439461,0.309594,0.132015,0.114244,0.015081921659999999,1.155553026854802,6,5
17481,3,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,2,B3,0.598816,0.32014,0.121079,0.110728,0.013406835512,1.093481323603786,6,5
17482,4,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,2,B3,0.682399,0.401575,0.103893,0.116587,0.012112573191,0.891119936184995,6,5
17483,5,dataset_640\images\test\DAMIMAS_A21B_0816_5.jpg,DAMIMAS_A21B_0816_5,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,5,1,B2,0.793713,0.408605,0.103112,0.101355,0.01045091676,1.0173351092693996,6,5
17484,0,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,0,B1,0.584755,0.456242,0.125766,0.102526,0.012894284916,1.2266742094688174,7,6
17485,1,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.358611,0.365251,0.123422,0.065031,0.008026256082000001,1.8978948501483908,7,6
17486,2,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.375797,0.428232,0.134358,0.06093,0.00818643294,2.2051206302314132,7,6
17487,3,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.266435,0.440535,0.071866,0.039839,0.002863069574,1.803910740731444,7,6
17488,4,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.475003,0.332443,0.085927,0.062687,0.005386505849000001,1.3707307735256113,7,6
17489,5,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.605846,0.369938,0.124203,0.091981,0.011424316143,1.3503114773703264,7,6
17490,6,dataset_640\images\test\DAMIMAS_A21B_0816_6.jpg,DAMIMAS_A21B_0816_6,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,6,2,B3,0.502343,0.400696,0.10155,0.092567,0.00940017885,1.0970432227467672,7,6
17491,0,dataset_640\images\test\DAMIMAS_A21B_0816_7.jpg,DAMIMAS_A21B_0816_7,test,DAMIMAS_A21B,DAMIMAS,DAMIMAS_A21B_0816,7,0,B1,0.723507,0.434199,0.132601,0.117905,0.015634320905,1.1246427208345702,3,2
